year,team,player,position_raw,position_primary_code,position_primary_label,salary_usd,war,position_code,position_label,n_positions,salary_split,war_split
2025,ATL,Jarred Kelenic,lf,lf,LF,2300000,-0.5,lf,LF,1,2300000,-0.5
2025,COL,Ryan Feltner,rhp,rhp,RHP,2275000,0.4,rhp,RHP,2,1137500,0.2
2025,COL,Ryan Feltner,s,rhp,RHP,2275000,0.4,s,SS,2,1137500,0.2
2025,STL,JoJo Romero,lhp,lhp,LHP,2260000,0.9,lhp,LHP,1,2260000,0.9
2025,BOS,Justin Wilson,lhp,lhp,LHP,2250000,1,lhp,LHP,1,2250000,1
2025,CIN,Brent Suter,lhp,lhp,LHP,2250000,0.1,lhp,LHP,1,2250000,0.1
2025,DET,John Brebbia,rhp,rhp,RHP,2250000,-0.2,rhp,RHP,1,2250000,-0.2
2025,TBR,Drew Rasmussen,rhp,rhp,RHP,2250000,2.5,rhp,RHP,2,1125000,1.25
2025,TBR,Drew Rasmussen,s,rhp,RHP,2250000,2.5,s,SS,2,1125000,1.25
2025,LAD,Alex Vesia,lhp,lhp,LHP,2250000,1,lhp,LHP,1,2250000,1
2025,CLE,Ben Lively,rhp,rhp,RHP,2250000,0.4,rhp,RHP,2,1125000,0.2
2025,CLE,Ben Lively,s,rhp,RHP,2250000,0.4,s,SS,2,1125000,0.2
2025,PIT,Bailey Falter,lhp,lhp,LHP,2222000,0.5,lhp,LHP,2,1111000,0.25
2025,PIT,Bailey Falter,s,lhp,LHP,2222000,0.5,s,SS,2,1111000,0.25
2025,BAL,Cionel Pérez,lhp,lhp,LHP,2200000,-0.2,lhp,LHP,1,2200000,-0.2
2025,NA,Alek Manoah,rhp,rhp,RHP,2200000,NA,rhp,RHP,2,1100000,NA
2025,NA,Alek Manoah,s,rhp,RHP,2200000,NA,s,SS,2,1100000,NA
2025,ATH,Gio Urshela,3b,3b,3B,2150000,-0.4,3b,3B,1,2150000,-0.4
2025,LAD,Dustin May,rhp,rhp,RHP,2135000,0.8,rhp,RHP,2,1067500,0.4
2025,LAD,Dustin May,s,rhp,RHP,2135000,0.8,s,SS,2,1067500,0.4
2025,BOS,Rob Refsnyder,2b,2b,2B,2100000,1,2b,2B,2,1050000,0.5
2025,BOS,Rob Refsnyder,of,2b,2B,2100000,1,of,OF,2,1050000,0.5
2025,LAA,Jo Adell,of,of,OF,2100000,1.2,of,OF,1,2100000,1.2
2025,MIN,Trevor Larnach,lf,lf,LF,2100000,0.2,lf,LF,1,2100000,0.2
2025,STL,Andre Pallante,rhp,rhp,RHP,2100000,0.7,rhp,RHP,1,2100000,0.7
2025,BAL,Tyler Wells,rhp,rhp,RHP,2075000,0.3,rhp,RHP,2,1037500,0.15
2025,BAL,Tyler Wells,s,rhp,RHP,2075000,0.3,s,SS,2,1037500,0.15
2025,NYY,Mark Leiter Jr.,rhp,rhp,RHP,2050000,0.6,rhp,RHP,1,2050000,0.6
2025,NA,José Quintana,lhp,lhp,LHP,2000000,NA,lhp,LHP,2,1000000,NA
2025,NA,José Quintana,s,lhp,LHP,2000000,NA,s,SS,2,1000000,NA
2025,KCR,Randal Grichuk,cf,cf,CF,2000000,-0.4,cf,CF,1,2000000,-0.4
2025,NA,Hector Neris,rhp,rhp,RHP,2000000,NA,rhp,RHP,1,2000000,NA
2025,NA,Orlando Arcia,ss,ss,SS,2000000,NA,ss,SS,1,2000000,NA
2025,NA,Scott Alexander,lhp,lhp,LHP,2000000,NA,lhp,LHP,1,2000000,NA
2025,WSN,Amed Rosario,ss,ss,SS,2000000,0.4,ss,SS,1,2000000,0.4
2025,STL,Phil Maton,rhp,rhp,RHP,2000000,1.5,rhp,RHP,1,2000000,1.5
2025,NA,Jacob Stallings,c,c,C,2000000,NA,c,C,1,2000000,NA
2025,NYY,Ryan Yarbrough,lhp,lhp,LHP,2000000,0.1,lhp,LHP,2,1000000,0.05
2025,NYY,Ryan Yarbrough,s,lhp,LHP,2000000,0.1,s,SS,2,1000000,0.05
2025,CHC,Jon Berti,lf,lf,LF,2000000,-0.5,lf,LF,2,1000000,-0.25
2025,CHC,Jon Berti,3b,lf,LF,2000000,-0.5,3b,3B,2,1000000,-0.25
2025,KCR,Cavan Biggio,2b,2b,2B,2000000,-0.2,2b,2B,1,2000000,-0.2
2025,HOU,Brendan Rodgers,ss,ss,SS,2000000,-0.3,ss,SS,1,2000000,-0.3
2025,SEA,Trent Thornton,rhp,rhp,RHP,2000000,-0.3,rhp,RHP,2,1000000,-0.15
2025,SEA,Trent Thornton,s,rhp,RHP,2000000,-0.3,s,SS,2,1000000,-0.15
2025,SDP,Adrian Morejon,lhp,lhp,LHP,2000000,2.2,lhp,LHP,1,2000000,2.2
2025,PHI,Cristopher Sánchez,lhp,lhp,LHP,2000000,6.4,lhp,LHP,2,1000000,3.2
2025,PHI,Cristopher Sánchez,s,lhp,LHP,2000000,6.4,s,SS,2,1000000,3.2
2025,NYM,Tylor Megill,rhp,rhp,RHP,1975000,1.5,rhp,RHP,1,1975000,1.5
2025,CIN,Nick Lodolo,lhp,lhp,LHP,1975000,2.8,lhp,LHP,2,987500,1.4
2025,CIN,Nick Lodolo,s,lhp,LHP,1975000,2.8,s,SS,2,987500,1.4
2025,TOR,Ernie Clement,ss,ss,SS,1970000,3.2,ss,SS,1,1970000,3.2
2025,CHW,Michael A. Taylor,cf,cf,CF,1950000,-0.1,cf,CF,1,1950000,-0.1
2025,CHW,Mike Tauchman,cf,cf,CF,1950000,1.4,cf,CF,1,1950000,1.4
2025,CLE,Triston McKenzie,rhp,rhp,RHP,1950000,-0.1,rhp,RHP,1,1950000,-0.1
2025,MIA,Edward Cabrera,rhp,rhp,RHP,1950000,2,rhp,RHP,2,975000,1
2025,MIA,Edward Cabrera,s,rhp,RHP,1950000,2,s,SS,2,975000,1
2025,MIL,Trevor Megill,rhp,rhp,RHP,1940000,1.6,rhp,RHP,1,1940000,1.6
2025,ARI,Justin Martinez,rhp,rhp,RHP,1900000,0.1,rhp,RHP,2,950000,0.05
2025,ARI,Justin Martinez,c,rhp,RHP,1900000,0.1,c,C,2,950000,0.05
2025,HOU,Luis Garcia,rhp,rhp,RHP,1875000,0.1,rhp,RHP,2,937500,0.05
2025,HOU,Luis Garcia,s,rhp,RHP,1875000,0.1,s,SS,2,937500,0.05
2025,MIA,Nick Fortes,c,c,C,1860000,1,c,C,1,1860000,1
2025,LAA,Reid Detmers,lhp,lhp,LHP,1825000,1.2,lhp,LHP,1,1825000,1.2
2025,NYY,JT Brubaker,rhp,rhp,RHP,1820000,0.4,rhp,RHP,1,1820000,0.4
2025,ATH,T.J. McFarland,lhp,lhp,LHP,1800000,-0.1,lhp,LHP,1,1800000,-0.1
2025,NA,Kyle Wright,rhp,rhp,RHP,1800000,NA,rhp,RHP,2,900000,NA
2025,NA,Kyle Wright,s,rhp,RHP,1800000,NA,s,SS,2,900000,NA
2025,CHW,Austin Slater,of,of,OF,1750000,0,of,OF,1,1750000,0
2025,KCR,Kyle Isbel,cf,cf,CF,1750000,1.1,cf,CF,1,1750000,1.1
2025,PIT,Joey Bart,c,c,C,1750000,1.3,c,C,1,1750000,1.3
2025,ARI,Joe Mantiply,lhp,lhp,LHP,1700000,-0.5,lhp,LHP,1,1700000,-0.5
2025,DET,Zach McKinstry,2b,2b,2B,1650000,3.2,2b,2B,1,1650000,3.2
2025,TOR,Nick Sandlin,rhp,rhp,RHP,1630000,0,rhp,RHP,1,1630000,0
2025,MIN,Royce Lewis,3b,3b,3B,1625000,1,3b,3B,2,812500,0.5
2025,MIN,Royce Lewis,dh,3b,3B,1625000,1,dh,DH,2,812500,0.5
2025,STL,John King,lhp,lhp,LHP,1605000,-0.4,lhp,LHP,1,1605000,-0.4
2025,SDP,Gavin Sheets,1b,1b,1B,1600000,1.3,1b,1B,1,1600000,1.3
2025,PIT,Tim Mayza,lhp,lhp,LHP,1550000,0,lhp,LHP,1,1550000,0
2025,NA,Braxton Garrett,lhp,lhp,LHP,1530000,NA,lhp,LHP,1,1530000,NA
2025,PIT,Adam Frazier,2b,2b,2B,1525000,0.7,2b,2B,2,762500,0.35
2025,PIT,Adam Frazier,of,2b,2B,1525000,0.7,of,OF,2,762500,0.35
2025,NYY,Carlos Carrasco,rhp,rhp,RHP,1500000,-0.2,rhp,RHP,2,750000,-0.1
2025,NYY,Carlos Carrasco,s,rhp,RHP,1500000,-0.2,s,SS,2,750000,-0.1
2025,NA,Luis García,rhp,rhp,RHP,1500000,NA,rhp,RHP,1,1500000,NA
2025,SDP,Elias Díaz,c,c,C,1500000,0.4,c,C,1,1500000,0.4
2025,CHW,Mike Clevinger,rhp,rhp,RHP,1500000,-0.1,rhp,RHP,2,750000,-0.05
2025,CHW,Mike Clevinger,s,rhp,RHP,1500000,-0.1,s,SS,2,750000,-0.05
2025,TEX,Luke Jackson,rhp,rhp,RHP,1500000,-0.2,rhp,RHP,1,1500000,-0.2
2025,SFG,Lou Trivino,rhp,rhp,RHP,1500000,0,rhp,RHP,1,1500000,0
2025,ATL,Alex Verdugo,lf,lf,LF,1500000,-0.9,lf,LF,1,1500000,-0.9
2025,CHC,Brad Keller,rhp,rhp,RHP,1500000,1.3,rhp,RHP,1,1500000,1.3
2025,CIN,Scott Barlow,rhp,rhp,RHP,1500000,0.1,rhp,RHP,1,1500000,0.1
2025,ARI,Garrett Hampson,2b,2b,2B,1500000,-0.2,2b,2B,2,750000,-0.1
2025,ARI,Garrett Hampson,of,2b,2B,1500000,-0.2,of,OF,2,750000,-0.1
2025,SEA,Rowdy Tellez,1b,1b,1B,1500000,0,1b,1B,1,1500000,0
2025,NA,Jorge Alcala,rhp,rhp,RHP,1500000,NA,rhp,RHP,1,1500000,NA
2025,NYM,Luis Torrens,c,c,C,1500000,1.4,c,C,1,1500000,1.4
2025,ARI,Pavin Smith,1b,1b,1B,1500000,0.7,1b,1B,1,1500000,0.7
2025,PIT,Colin Holderman,rhp,rhp,RHP,1500000,-0.5,rhp,RHP,1,1500000,-0.5
2025,WSN,Shinnosuke Ogasawara,lhp,lhp,LHP,1500000,-0.5,lhp,LHP,1,1500000,-0.5
2025,BAL,Keegan Akin,lhp,lhp,LHP,1475000,-0.5,lhp,LHP,1,1475000,-0.5
2025,TBR,Shane Baz,rhp,rhp,RHP,1450000,2,rhp,RHP,2,725000,1
2025,TBR,Shane Baz,s,rhp,RHP,1450000,2,s,SS,2,725000,1
2025,MIA,Anthony Bender,rhp,rhp,RHP,1420000,0.4,rhp,RHP,1,1420000,0.4
2025,KCR,Mark Canha,lf,lf,LF,1400000,-0.7,lf,LF,1,1400000,-0.7
2025,TOR,Jacob Barnes,rhp,rhp,RHP,1400000,0,rhp,RHP,1,1400000,0
2025,WSN,Colin Poche,lhp,lhp,LHP,1400000,-0.2,lhp,LHP,1,1400000,-0.2
2025,PIT,Dennis Santana,rhp,rhp,RHP,1400000,1.2,rhp,RHP,1,1400000,1.2
2025,MIL,Jake Bauers,1b,1b,1B,1400000,0.8,1b,1B,1,1400000,0.8
2025,MIA,Enyel De Los Santos,rhp,rhp,RHP,1400000,0.4,rhp,RHP,1,1400000,0.4
2025,DET,Will Vest,rhp,rhp,RHP,1400000,1.8,rhp,RHP,1,1400000,1.8
2025,DET,Andy Ibáñez,3b,3b,3B,1400000,0.4,3b,3B,1,1400000,0.4
2025,SDP,Yuli Gurriel,1b,1b,1B,1350000,-0.4,1b,1B,1,1350000,-0.4
2025,NA,Nick Madrigal,2b,2b,2B,1350000,NA,2b,2B,1,1350000,NA
2025,CHC,Nate Pearson,rhp,rhp,RHP,1350000,-0.2,rhp,RHP,1,1350000,-0.2
2025,MIL,Eric Haase,c,c,C,1350000,0.3,c,C,1,1350000,0.3
2025,TBR,Taylor Walls,ss,ss,SS,1350000,0.3,ss,SS,1,1350000,0.3
2025,NA,Josiah Gray,rhp,rhp,RHP,1350000,NA,rhp,RHP,2,675000,NA
2025,NA,Josiah Gray,s,rhp,RHP,1350000,NA,s,SS,2,675000,NA
2025,NA,Sam Hentges,lhp,lhp,LHP,1337500,NA,lhp,LHP,1,1337500,NA
2025,DET,Manuel Margot,rf,rf,RF,1300000,-0.1,rf,RF,1,1300000,-0.1
2025,CIN,Ian Gibaut,rhp,rhp,RHP,1300000,0.1,rhp,RHP,1,1300000,0.1
2025,NA,Jacob Waguespack,rhp,rhp,RHP,1300000,NA,rhp,RHP,1,1300000,NA
2025,ARI,Kendall Graveman,rhp,rhp,RHP,1250000,-0.2,rhp,RHP,1,1250000,-0.2
2025,LAA,Tim Anderson,ss,ss,SS,1250000,0.1,ss,SS,1,1250000,0.1
2025,TEX,Shawn Armstrong,rhp,rhp,RHP,1250000,1.4,rhp,RHP,1,1250000,1.4
2025,ARI,Jalen Beeks,lhp,lhp,LHP,1250000,0.2,lhp,LHP,1,1250000,0.2
2025,TEX,Jacob Webb,rhp,rhp,RHP,1250000,0.2,rhp,RHP,1,1250000,0.2
2025,COL,Mickey Moniak,of,of,OF,1250000,0.6,of,OF,1,1250000,0.6
2025,BOS,Ceddanne Rafaela,cf,cf,CF,1250000,3.8,cf,CF,2,625000,1.9
2025,BOS,Ceddanne Rafaela,inf,cf,CF,1250000,3.8,inf,INF,2,625000,1.9
2025,PHI,José Ruiz,rhp,rhp,RHP,1225000,-0.2,rhp,RHP,1,1225000,-0.2
2025,CHC,Julian Merryweather,rhp,rhp,RHP,1225000,-0.1,rhp,RHP,1,1225000,-0.1
2025,HOU,Steven Okert,lhp,lhp,LHP,1200000,1.6,lhp,LHP,1,1200000,1.6
2025,TBR,Garrett Cleavinger,lhp,lhp,LHP,1200000,0.7,lhp,LHP,1,1200000,0.7
2025,PHI,Carlos Hernández,rhp,rhp,RHP,1160000,0.1,rhp,RHP,1,1160000,0.1
2025,PIT,Ryan Borucki,lhp,lhp,LHP,1150000,0,lhp,LHP,1,1150000,0
2025,LAA,Brock Burke,lhp,lhp,LHP,1150000,0.3,lhp,LHP,1,1150000,0.3
2025,LAD,Ben Rortvedt,c,c,C,1125000,-0.5,c,C,1,1125000,-0.5
2025,TEX,Patrick Corbin,lhp,lhp,LHP,1100000,1.9,lhp,LHP,2,550000,0.95
2025,TEX,Patrick Corbin,s,lhp,LHP,1100000,1.9,s,SS,2,550000,0.95
2025,ATH,Luis Urías,3b,3b,3B,1100000,0.1,3b,3B,1,1100000,0.1
2025,CIN,Austin Wynns,c,c,C,1100000,1,c,C,1,1100000,1
2025,NA,Josh Sborz,rhp,rhp,RHP,1100000,NA,rhp,RHP,1,1100000,NA
2025,ATL,José Suarez,lhp,lhp,LHP,1100000,0.2,lhp,LHP,2,550000,0.1
2025,ATL,José Suarez,s,lhp,LHP,1100000,0.2,s,SS,2,550000,0.1
2025,KCR,Cole Ragans,lhp,lhp,LHP,1083333,2.1,lhp,LHP,2,541666.5,1.05
2025,KCR,Cole Ragans,s,lhp,LHP,1083333,2.1,s,SS,2,541666.5,1.05
2025,CHW,Bryse Wilson,rhp,rhp,RHP,1050000,-0.5,rhp,RHP,2,525000,-0.25
2025,CHW,Bryse Wilson,s,rhp,RHP,1050000,-0.5,s,SS,2,525000,-0.25
2025,ATL,Dylan Lee,lhp,lhp,LHP,1025000,0.3,lhp,LHP,1,1025000,0.3
2025,DET,Beau Brieske,rhp,rhp,RHP,1025000,-0.5,rhp,RHP,1,1025000,-0.5
2025,CIN,Sam Moll,lhp,lhp,LHP,1007500,-0.1,lhp,LHP,1,1007500,-0.1
2025,SDP,Jason Heyward,rf,rf,RF,1000000,-0.5,rf,RF,1,1000000,-0.5
2025,SDP,Martín Maldonado,c,c,C,1000000,-0.8,c,C,1,1000000,-0.8
2025,TEX,Kevin Pillar,cf,cf,CF,1000000,-0.3,cf,CF,1,1000000,-0.3
2025,ARI,Shelby Miller,rhp,rhp,RHP,1000000,0.6,rhp,RHP,1,1000000,0.6
2025,CHW,Travis Jankowski,cf,cf,CF,1000000,-0.1,cf,CF,1,1000000,-0.1
2025,WSN,Paul DeJong,3b,3b,3B,1000000,0.2,3b,3B,1,1000000,0.2
2025,NA,Drew Smith,rhp,rhp,RHP,1000000,NA,rhp,RHP,1,1000000,NA
2025,NA,John Means,lhp,lhp,LHP,1000000,NA,lhp,LHP,2,500000,NA
2025,NA,John Means,s,lhp,LHP,1000000,NA,s,SS,2,500000,NA
2025,MIN,Ty France,1b,1b,1B,1000000,0.9,1b,1B,1,1000000,0.9
2025,DET,José Urquidy,rhp,rhp,RHP,1000000,0,rhp,RHP,2,500000,0
2025,DET,José Urquidy,s,rhp,RHP,1000000,0,s,SS,2,500000,0
2025,BOS,Sean Newcomb,lhp,lhp,LHP,1000000,1.7,lhp,LHP,2,500000,0.85
2025,BOS,Sean Newcomb,s,lhp,LHP,1000000,1.7,s,SS,2,500000,0.85
2025,MIL,Tyler Alexander,lhp,lhp,LHP,1000000,1.3,lhp,LHP,2,500000,0.65
2025,MIL,Tyler Alexander,s,lhp,LHP,1000000,1.3,s,SS,2,500000,0.65
2025,MIN,Michael Tonkin,rhp,rhp,RHP,1000000,-0.1,rhp,RHP,1,1000000,-0.1
2025,MIN,Justin Topa,rhp,rhp,RHP,1000000,0.9,rhp,RHP,1,1000000,0.9
2025,NA,Connor Joe,1b,1b,1B,1000000,NA,1b,1B,2,500000,NA
2025,NA,Connor Joe,of,1b,1B,1000000,NA,of,OF,2,500000,NA
2025,LAD,Anthony Banda,lhp,lhp,LHP,1000000,0.1,lhp,LHP,1,1000000,0.1
2025,CHW,Matt Thaiss,c,c,C,1000000,0.6,c,C,1,1000000,0.6
2025,TOR,Richard Lovelady,lhp,lhp,LHP,1000000,-0.3,lhp,LHP,1,1000000,-0.3
2025,NA,Felix Bautista,rhp,rhp,RHP,1000000,NA,rhp,RHP,2,500000,NA
2025,NA,Felix Bautista,c,rhp,RHP,1000000,NA,c,C,2,500000,NA
2025,SDP,Luis Campusano,c,c,C,1000000,-0.4,c,C,1,1000000,-0.4
2025,CIN,Tony Santillan,rhp,rhp,RHP,1000000,1.1,rhp,RHP,1,1000000,1.1
2025,BOS,Cooper Criswell,rhp,rhp,RHP,1000000,0,rhp,RHP,1,1000000,0
2025,SDP,Kyle Hart,lhp,lhp,LHP,1000000,-0.2,lhp,LHP,2,500000,-0.1
2025,SDP,Kyle Hart,s,lhp,LHP,1000000,-0.2,s,SS,2,500000,-0.1
2025,BAL,Dylan Carlson,cf,cf,CF,975000,-0.4,cf,CF,1,975000,-0.4
2025,PIT,Justin Lawrence,rhp,rhp,RHP,975000,0.5,rhp,RHP,1,975000,0.5
2025,MIL,Nick Mears,rhp,rhp,RHP,963000,0.5,rhp,RHP,1,963000,0.5
2025,CHC,Eli Morgan,rhp,rhp,RHP,950000,-0.3,rhp,RHP,1,950000,-0.3
2025,KCR,Sam Long,lhp,lhp,LHP,950000,-0.4,lhp,LHP,1,950000,-0.4
2025,NYM,Reed Garrett,rhp,rhp,RHP,950000,0.8,rhp,RHP,1,950000,0.8
2025,NYY,Ian Hamilton,rhp,rhp,RHP,941050,0,rhp,RHP,1,941050,0
2025,SEA,Tayler Saucedo,lhp,lhp,LHP,937500,-0.1,lhp,LHP,1,937500,-0.1
2025,PHI,Garrett Stubbs,c,c,C,925000,0,c,C,1,925000,0
2025,TBR,Cole Sulser,rhp,rhp,RHP,900000,0.4,rhp,RHP,1,900000,0.4
2025,NA,Justin Anderson,rhp,rhp,RHP,900000,NA,rhp,RHP,1,900000,NA
2025,NYY,Pablo Reyes,2b,2b,2B,900000,-0.4,2b,2B,2,450000,-0.2
2025,NYY,Pablo Reyes,of,2b,2B,900000,-0.4,of,OF,2,450000,-0.2
2025,CHW,Nick Maton,3b,3b,3B,900000,-0.1,3b,3B,1,900000,-0.1
2025,CHW,Tyler Gilbert,lhp,lhp,LHP,900000,0.4,lhp,LHP,1,900000,0.4
2025,NA,Elvin Rodríguez,rhp,rhp,RHP,900000,NA,rhp,RHP,1,900000,NA
2025,SEA,Eduard Bazardo,rhp,rhp,RHP,892700,0.5,rhp,RHP,1,892700,0.5
2025,NYY,Anthony Volpe,ss,ss,SS,879100,1,ss,SS,1,879100,1
2025,PIT,Paul Skenes,rhp,rhp,RHP,875000,6.5,rhp,RHP,2,437500,3.25
2025,PIT,Paul Skenes,s,rhp,RHP,875000,6.5,s,SS,2,437500,3.25
2025,MIA,Brock Stewart,rhp,rhp,RHP,870000,0.7,rhp,RHP,1,870000,0.7
2025,HOU,Hunter Brown,rhp,rhp,RHP,870000,4.6,rhp,RHP,2,435000,2.3
2025,HOU,Hunter Brown,s,rhp,RHP,870000,4.6,s,SS,2,435000,2.3
2025,ATL,Bryan De La Cruz,lf,lf,LF,860000,-0.4,lf,LF,1,860000,-0.4
2025,LAA,Nicky Lopez,2b,2b,2B,850000,-0.3,2b,2B,1,850000,-0.3
2025,PIT,Johan Oviedo,rhp,rhp,RHP,850000,0.2,rhp,RHP,2,425000,0.1
2025,PIT,Johan Oviedo,s,rhp,RHP,850000,0.2,s,SS,2,425000,0.1
2025,COL,Jimmy Herget,rhp,rhp,RHP,850000,1.3,rhp,RHP,1,850000,1.3
2025,WSN,Riley Adams,c,c,C,850000,-0.6,c,C,1,850000,-0.6
2025,COL,Nick Martini,1b,1b,1B,850000,-0.5,1b,1B,2,425000,-0.25
2025,COL,Nick Martini,lf,1b,1B,850000,-0.5,lf,LF,2,425000,-0.25
2025,SEA,Gabe Speier,lhp,lhp,LHP,845000,1.7,lhp,LHP,1,845000,1.7
2025,NA,Jake Cousins,rhp,rhp,RHP,841050,NA,rhp,RHP,1,841050,NA
2025,MIA,Derek Hill,cf,cf,CF,831000,0.7,cf,CF,1,831000,0.7
2025,MIA,Jesus Tinoco,rhp,rhp,RHP,831000,0.2,rhp,RHP,1,831000,0.2
2025,NYY,Oswaldo Cabrera,3b,3b,3B,825600,0.1,3b,3B,1,825600,0.1
2025,ARI,Kyle Nelson,lhp,lhp,LHP,825000,-0.2,lhp,LHP,1,825000,-0.2
2025,ARI,Ryne Nelson,rhp,rhp,RHP,825000,2.1,rhp,RHP,2,412500,1.05
2025,ARI,Ryne Nelson,s,rhp,RHP,825000,2.1,s,SS,2,412500,1.05
2025,NA,Albert Suarez,rhp,rhp,RHP,825000,NA,rhp,RHP,1,825000,NA
2025,NYM,Danny Young,lhp,lhp,LHP,825000,0.2,lhp,LHP,1,825000,0.2
2025,WSN,Andrés Chaparro,3b,3b,3B,821800,-0.4,3b,3B,1,821800,-0.4
2025,MIA,Connor Gillispie,rhp,rhp,RHP,820000,0,rhp,RHP,1,820000,0
2025,TBR,Edwin Uceta,rhp,rhp,RHP,815000,0.9,rhp,RHP,1,815000,0.9
2025,DET,Riley Greene,lf,lf,LF,812400,2.9,lf,LF,1,812400,2.9
2025,SDP,Jackson Merrill,cf,cf,CF,809500,3,cf,CF,2,404750,1.5
2025,SDP,Jackson Merrill,ss,cf,CF,809500,3,ss,SS,2,404750,1.5
2025,HOU,Yainer Diaz,c,c,C,805600,1.6,c,C,1,805600,1.6
2025,NYY,Luis Gil,rhp,rhp,RHP,804125,0.6,rhp,RHP,2,402062.5,0.3
2025,NYY,Luis Gil,s,rhp,RHP,804125,0.6,s,SS,2,402062.5,0.3
2025,ARI,Jake McCarthy,rf,rf,RF,803900,-0.1,rf,RF,1,803900,-0.1
2025,HOU,Ronel Blanco,rhp,rhp,RHP,802700,0.6,rhp,RHP,2,401350,0.3
2025,HOU,Ronel Blanco,s,rhp,RHP,802700,0.6,s,SS,2,401350,0.3
2025,MIL,Blake Perkins,cf,cf,CF,802500,0.4,cf,CF,1,802500,0.4
2025,NYY,Austin Wells,c,c,C,801400,3,c,C,1,801400,3
2025,NYY,Scott Effross,rhp,rhp,RHP,800000,0,rhp,RHP,1,800000,0
2025,SEA,Bryce Miller,rhp,rhp,RHP,800000,0,rhp,RHP,1,800000,0
2025,ARI,Brandon Pfaadt,rhp,rhp,RHP,799400,1.7,rhp,RHP,2,399700,0.85
2025,ARI,Brandon Pfaadt,s,rhp,RHP,799400,1.7,s,SS,2,399700,0.85
2025,DET,Tyler Holton,lhp,lhp,LHP,797700,-0.2,lhp,LHP,1,797700,-0.2
2025,DET,Kerry Carpenter,rf,rf,RF,796800,1.5,rf,RF,1,796800,1.5
2025,NA,Francisco Álvarez,c,c,C,795000,NA,c,C,1,795000,NA
2025,HOU,Spencer Arrighetti,rhp,rhp,RHP,794200,-0.1,rhp,RHP,1,794200,-0.1
2025,KCR,Vinnie Pasquantino,1b,1b,1B,793250,1.5,1b,1B,1,793250,1.5
2025,CHC,Javier Assad,rhp,rhp,RHP,793250,0.3,rhp,RHP,1,793250,0.3
2025,ARI,Alek Thomas,cf,cf,CF,793000,0.5,cf,CF,1,793000,0.5
2025,ARI,Gabriel Moreno,c,c,C,793000,2.7,c,C,1,793000,2.7
2025,CLE,Bo Naylor,c,c,C,790300,1.5,c,C,1,790300,1.5
2025,KCR,Michael Massey,2b,2b,2B,790250,-0.4,2b,2B,1,790250,-0.4
2025,ATL,Eli White,2b,2b,2B,790000,0.7,2b,2B,1,790000,0.7
2025,TEX,Jake Burger,3b,3b,3B,790000,-0.1,3b,3B,1,790000,-0.1
2025,LAA,José Soriano,rhp,rhp,RHP,790000,3,rhp,RHP,2,395000,1.5
2025,LAA,José Soriano,s,rhp,RHP,790000,3,s,SS,2,395000,1.5
2025,BOS,Connor Wong,c,c,C,790000,-0.7,c,C,1,790000,-0.7
2025,ATL,Chadwick Tromp,c,c,C,790000,-0.1,c,C,1,790000,-0.1
2025,LAA,Ian Anderson,rhp,rhp,RHP,790000,-0.1,rhp,RHP,1,790000,-0.1
2025,NA,Michael Grove,rhp,rhp,RHP,790000,NA,rhp,RHP,1,790000,NA
2025,NA,Tayler Scott,rhp,rhp,RHP,790000,NA,rhp,RHP,1,790000,NA
2025,LAA,Logan O'Hoppe,c,c,C,790000,-0.8,c,C,1,790000,-0.8
2025,SEA,Luke Raley,rf,rf,RF,787400,0.2,rf,RF,1,787400,0.2
2025,DET,Reese Olson,rhp,rhp,RHP,787100,1.4,rhp,RHP,2,393550,0.7
2025,DET,Reese Olson,s,rhp,RHP,787100,1.4,s,SS,2,393550,0.7
2025,TOR,Ryan Burr,rhp,rhp,RHP,786000,0.1,rhp,RHP,1,786000,0.1
2025,DET,Spencer Torkelson,1b,1b,1B,785700,2.3,1b,1B,1,785700,2.3
2025,PHI,Tanner Banks,lhp,lhp,LHP,785500,0.8,lhp,LHP,1,785500,0.8
2025,CLE,Cade Smith,rhp,rhp,RHP,785100,2.7,rhp,RHP,1,785100,2.7
2025,COL,Lucas Gilbreath,lhp,lhp,LHP,785000,0,lhp,LHP,1,785000,0
2025,PIT,Oneil Cruz,cf,cf,CF,785000,1.6,cf,CF,1,785000,1.6
2025,PIT,Dauri Moreta,rhp,rhp,RHP,785000,0.1,rhp,RHP,1,785000,0.1
2025,PIT,Jack Suwinski,cf,cf,CF,785000,-0.5,cf,CF,1,785000,-0.5
2025,NYY,Fernando Cruz,rhp,rhp,RHP,785000,0.8,rhp,RHP,1,785000,0.8
2025,NA,José Butto,rhp,rhp,RHP,784250,NA,rhp,RHP,1,784250,NA
2025,SDP,Bryan Hoeing,rhp,rhp,RHP,784000,0.1,rhp,RHP,1,784000,0.1
2025,CHC,Vidal Bruján,2b,2b,2B,783500,0,2b,2B,1,783500,0
2025,SEA,Bryan Woo,rhp,rhp,RHP,783300,3.6,rhp,RHP,1,783300,3.6
2025,MIN,Jose Miranda,3b,3b,3B,783100,-0.4,3b,3B,1,783100,-0.4
2025,NA,Andrew Nardi,lhp,lhp,LHP,783000,NA,lhp,LHP,1,783000,NA
2025,STL,Nolan Gorman,inf,inf,INF,782900,-0.2,inf,INF,2,391450,-0.1
2025,STL,Nolan Gorman,dh,inf,INF,782900,-0.2,dh,DH,2,391450,-0.1
